underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
6949.25,SYN.BTC-6DEC19,1574679535205,open,0.17,25.3,0.1015,0.1635,0.13032848,74.76,0.129,0.0,BTC-6DEC19-7750-P,6947.71,66.9,0.1265,10.2,0.134,6.0,81.77,3.52873,-12.1282,-1.89008,0.00033,-0.78248
6949.25,SYN.BTC-6DEC19,1574679535198,open,0.02,108.6,0.0005,0.0275,0.00986747,81.16,0.014,0.0,BTC-6DEC19-6000-P,6947.71,80.16,0.0095,28.0,0.013,28.0,89.25,2.56041,-9.55369,-0.29312,0.00022,-0.13169
6949.09,SYN.BTC-29NOV19,1574679535207,open,0.16,599.2,0.0945,0.1485,0.11908626,80.35,0.1305,0.0,BTC-29NOV19-7750-P,6947.71,62.34,0.1165,1.0,0.122,6.1,94.38,1.2654,-13.11619,-0.75126,0.00031,-0.89905
6949.73,BTC-27DEC19,1574679535213,open,0.23,956.8,0.153,0.225,0.18630857,72.49,0.218,0.0,BTC-27DEC19-8000-P,6947.71,64.58,0.1785,4.2,0.199,5.0,84.64,7.04369,-8.00898,-5.43265,0.00023,-0.7088
6949.25,SYN.BTC-6DEC19,1574679535213,open,0.14,65.8,0.0725,0.134,0.1011281,73.01,0.141,0.0,BTC-6DEC19-7500-P,6947.71,61.48,0.0945,5.0,0.1045,6.0,78.61,4.13143,-13.86746,-1.67157,0.00039,-0.70615
147.22,SYN.ETH-26JUN20,1574679535210,open,0.24,90.0,0.219,0.33,0.27552,85.5,0.245,0.0,ETH-26JUN20-140-C,145.49,85.69,0.276,10.0,0.288,265.0,89.97,0.41434,-0.08282,0.32907,0.00382,0.65692
6949.25,SYN.BTC-6DEC19,1574679535208,open,0.0,30.5,0.0005,0.0155,0.00345942,89.71,0.002,0.0,BTC-6DEC19-9000-C,6947.71,72.4,0.001,31.0,0.0035,18.4,89.92,1.34671,-5.55436,0.10805,0.0001,0.05564
147.22,SYN.ETH-26JUN20,1574679535216,open,0.12,555.0,0.087,0.2,0.141568,90.02,0.13,0.0,ETH-26JUN20-220-C,145.49,86.8,0.132,284.0,0.15,284.0,92.87,0.43699,-0.09197,0.22796,0.00382,0.40579
6949.25,SYN.BTC-6DEC19,1574679535217,open,0.01,161.0,0.007,0.046,0.02203417,73.28,0.0185,0.0,BTC-6DEC19-7500-C,6947.71,65.5,0.0175,23.8,0.023,26.0,74.89,4.1369,-13.93676,0.56458,0.00039,0.29469
6949.73,BTC-27DEC19,1574679535215,open,0.23,956.8,0.153,0.225,0.18630857,72.49,0.218,0.0,BTC-27DEC19-8000-P,6947.71,64.58,0.1785,4.2,0.199,7.0,84.64,7.04369,-8.00898,-5.43265,0.00023,-0.7088
7022.94,BTC-27MAR20,1574679535220,open,0.19,163.6,0.125,0.216,0.16571336,72.95,0.1735,0.0,BTC-27MAR20-7000-P,6947.71,69.76,0.1585,16.0,0.1715,6.0,75.52,15.86958,-4.71107,-13.68643,0.00013,-0.41318
7098.63,SYN.BTC-26JUN20,1574679535226,open,0.24,233.5,0.1685,0.276,0.216551,74.68,0.257,0.0,BTC-26JUN20-7000-P,6947.71,72.43,0.21,6.5,0.222,0.5,76.56,20.659,-3.60686,-24.73721,9e-05,-0.37816
6949.25,SYN.BTC-6DEC19,1574679535225,open,0.08,130.1,0.029,0.0835,0.05336054,71.84,0.081,0.0,BTC-6DEC19-7000-P,6947.71,66.96,0.05,16.4,0.0555,2.0,74.95,4.7855,-15.80641,-1.14305,0.00046,-0.49867
147.22,SYN.ETH-26JUN20,1574679535228,open,0.03,111.0,0.01,0.07,0.031873,106.62,0.027,0.0,ETH-26JUN20-560-C,145.49,103.08,0.027,300.0,0.04,300.0,111.96,0.21129,-0.05267,0.06702,0.00156,0.10956
6949.25,SYN.BTC-6DEC19,1574679535227,open,0.0,66.9,0.0005,0.021,0.00580181,83.27,0.0045,0.0,BTC-6DEC19-8500-C,6947.71,71.82,0.003,45.0,0.0065,15.0,85.66,1.97759,-7.57112,0.17817,0.00017,0.09185
147.22,SYN.ETH-26JUN20,1574679535235,open,0.03,286.0,0.008,0.065,0.028565,107.92,0.027,0.0,ETH-26JUN20-600-C,145.49,97.99,0.017,300.0,0.033,1.0,111.12,0.19622,-0.0495,0.0607,0.00143,0.09892
147.22,SYN.ETH-26JUN20,1574679535244,open,0.03,286.0,0.008,0.065,0.028565,107.92,0.027,0.0,ETH-26JUN20-600-C,145.49,97.99,0.017,300.0,0.033,301.0,111.12,0.19622,-0.0495,0.0607,0.00143,0.09892
7098.63,SYN.BTC-26JUN20,1574679535257,open,0.28,14.0,0.252,0.343,0.29383824,74.77,0.2835,0.0,BTC-26JUN20-6000-C,6947.71,71.15,0.2845,10.8,0.2955,15.8,75.41,18.32243,-3.20259,17.68577,8e-05,0.71903
147.22,SYN.ETH-26JUN20,1574679535253,open,0.05,648.0,0.021,0.099,0.053305,99.67,0.048,0.0,ETH-26JUN20-400-C,145.49,91.98,0.039,300.0,1.0,1.0,500.0,0.29211,-0.06806,0.10632,0.00231,0.17654
7098.63,SYN.BTC-26JUN20,1574679535262,open,0.28,14.0,0.252,0.343,0.29383824,74.77,0.2835,0.0,BTC-26JUN20-6000-C,6947.71,71.15,0.2845,10.8,0.295,10.8,75.22,18.32243,-3.20259,17.68577,8e-05,0.71903
147.22,SYN.ETH-26JUN20,1574679535259,open,0.05,648.0,0.021,0.099,0.053305,99.67,0.048,0.0,ETH-26JUN20-400-C,145.49,91.98,0.039,300.0,0.058,300.0,102.0,0.29211,-0.06806,0.10632,0.00231,0.17654
6949.73,BTC-27DEC19,1574679535261,open,0.04,509.8,0.0305,0.084,0.05379637,71.77,0.045,0.0,BTC-27DEC19-7500-C,6947.71,68.44,0.05,27.9,0.054,11.0,71.95,7.93488,-8.93354,2.10154,0.00026,0.40006
147.22,SYN.ETH-26JUN20,1574679535267,open,0.06,681.0,0.027,0.112,0.063533,97.86,0.057,0.0,ETH-26JUN20-360-C,145.49,94.33,0.056,299.0,0.073,1.0,102.09,0.32145,-0.07354,0.12322,0.00259,0.20636
