underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
175.11,SYN.ETH-24APR20,1586257140021,open,0.32,231.0,0.297,0.3535,0.325817,136.42,0.22,0.0,ETH-24APR20-120-C,174.86,174.86,0.0,0.3145,1.0,0.3515,27.0,200.31,0.05365,-0.21683,0.04845,0.00277,0.92436
177.58,ETH-25SEP20,1586257140023,open,0.02,615.0,0.0045,0.052,0.022759,111.94,0.0185,0.0,ETH-25SEP20-680-C,174.86,174.86,107.72,0.0185,358.0,0.0245,219.0,113.54,0.18961,-0.06211,0.05201,0.00115,0.08533
174.87,SYN.ETH-8APR20,1586257140025,open,0.04,0.0,0.0055,0.0715,0.038254,101.47,None,0.0,ETH-8APR20-180-P,174.86,174.86,75.65,0.034,1.0,0.0,0.0,0.0,0.02927,-1.48491,-0.00314,0.03931,-0.71109
174.89,SYN.ETH-9APR20,1586257140027,open,0.0,0.083,0.1555,0.118055,106.73,None,0.0,ETH-9APR20-195-P,174.86,174.86,76.16,0.1155,1.0,0.0,0.0,0.0,0.01918,-0.54572,-0.0093,0.01143,-0.9169
177.58,ETH-25SEP20,1586257140181,open,2.2,0.0,1.9905,2.4135,2.190583,110.93,None,0.0,ETH-25SEP20-560-P,174.86,174.86,0.0,0.0005,267.0,0.0,0.0,0.0,0.25493,-0.08275,-2.5451,0.00156,-0.87153
177.58,ETH-25SEP20,1586257140185,open,1.76,0.0,1.576,1.954,1.756484,110.93,None,0.0,ETH-25SEP20-480-P,174.86,174.86,0.0,0.0005,267.0,0.0,0.0,0.0,0.31436,-0.10203,-2.14478,0.00192,-0.82398
177.58,ETH-25SEP20,1586257140185,open,1.55,0.0,1.3685,1.723,1.539268,109.41,None,0.0,ETH-25SEP20-440-P,174.86,174.86,0.0,0.0005,267.0,0.0,0.0,0.0,0.34126,-0.10925,-1.94385,0.00211,-0.79892
7440.65,SYN.BTC-9APR20,1586257140376,open,0.0,0.0005,0.0475,0.01854723,77.7,None,0.0,BTC-9APR20-7500-C,7439.16,7439.16,70.5,0.0165,0.3,0.0205,22.0,84.58,2.11395,-43.78706,0.16662,0.00096,0.45431
179.13,SYN.ETH-25DEC20,1586257140458,open,0.2,6.0,0.14,0.277,0.214886,106.92,0.19,0.0,ETH-25DEC20-280-C,174.86,174.86,105.01,0.2085,279.0,0.2205,345.0,108.57,0.60482,-0.12347,0.34566,0.00246,0.4839
175.62,SYN.ETH-29MAY20,1586257140460,open,0.1,803.0,0.062,0.1465,0.107045,104.94,0.1085,0.0,ETH-29MAY20-200-C,174.86,174.86,102.18,0.103,425.0,0.1115,471.0,107.88,0.26188,-0.26489,0.08508,0.00569,0.44798
177.58,ETH-25SEP20,1586257140462,open,1.13,0.0,0.9685,1.2785,1.120464,108.86,None,0.0,ETH-25SEP20-360-P,174.86,174.86,0.0,0.0005,267.0,4.46,1.0,500.0,0.41055,-0.13077,-1.52824,0.00255,-0.71782
175.11,SYN.ETH-24APR20,1586257140464,open,1.53,0.0,1.44,1.5925,1.514515,172.11,None,0.0,ETH-24APR20-440-P,174.86,174.86,0.0,1.1185,12.0,2.519,12.0,500.0,0.01055,-0.0538,-0.20267,0.00043,-0.98941
7441.46,SYN.BTC-10APR20,1586257140481,open,0.04,401.1,0.0115,0.078,0.04444205,85.36,0.0355,0.0,BTC-10APR20-7250-C,7439.16,7439.16,71.72,0.04,10.0,0.043,18.0,80.97,2.44975,-36.35772,0.35429,0.00066,0.64874
7441.46,SYN.BTC-10APR20,1586257140484,open,0.04,401.1,0.0115,0.078,0.04444205,85.36,0.0355,0.0,BTC-10APR20-7250-C,7439.16,7439.16,71.72,0.04,21.5,0.043,18.0,80.97,2.44975,-36.35772,0.35429,0.00066,0.64874
175.62,SYN.ETH-29MAY20,1586257140484,open,0.05,13.0,0.024,0.0845,0.053858,115.66,0.0485,0.0,ETH-29MAY20-130-P,174.86,174.86,112.32,0.0505,287.0,0.057,305.0,118.85,0.17492,-0.19499,-0.05885,0.00345,-0.18198
179.13,SYN.ETH-25DEC20,1586257140487,open,1.58,0.0,1.4505,1.692,1.572502,108.01,None,0.0,ETH-25DEC20-440-P,174.86,174.86,0.0,0.0005,267.0,0.0,0.0,0.0,0.52742,-0.10876,-2.92018,0.00212,-0.70017
176.03,ETH-26JUN20,1586257140490,open,0.03,1214.0,0.007,0.061,0.029142,112.24,0.0235,0.0,ETH-26JUN20-360-C,174.86,174.86,109.56,0.0265,520.0,0.032,335.0,114.96,0.17938,-0.12603,0.04102,0.00236,0.13564
177.58,ETH-25SEP20,1586257140490,open,2.65,0.0,2.409,2.879,2.630829,111.94,None,0.0,ETH-25SEP20-640-P,174.86,174.86,0.0,0.0005,267.0,0.0,0.0,0.0,0.21067,-0.069,-2.9367,0.00127,-0.90164
