underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
6660.24,SYN.BTC-3APR20,1585306740182,open,0.02,115.2,0.003,0.046,0.02160791,112.1,0.021,0.0,BTC-3APR20-6000-P,6661.68,6661.68,109.42,0.0205,1.2,0.023,20.0,115.48,2.74149,-22.3486,-0.30938,0.00029,-0.22499
6660.18,SYN.BTC-3APR20,1585306740437,open,0.01,67.5,0.0005,0.025,0.00885109,140.15,0.0075,0.0,BTC-3APR20-5250-P,6661.68,6661.68,138.58,0.0085,0.1,0.0095,25.0,142.99,1.49981,-15.28557,-0.1256,0.00013,-0.09126
134.38,SYN.ETH-25DEC20,1585306740487,open,2.32,0.0,2.231,2.5265,2.377727,118.32,None,0.0,ETH-25DEC20-440-P,136.08,136.08,0.0,0.0,0.0,0.0,0.0,0.0,0.37578,-0.08147,-3.13364,0.00235,-0.74147
134.34,ETH-26JUN20,1585306740490,open,0.03,1248.0,0.005,0.054,0.028452,129.81,0.03,0.0,ETH-26JUN20-360-C,136.08,136.08,128.29,0.027,86.0,0.03,520.0,131.38,0.13047,-0.09318,0.0291,0.00224,0.11545
134.38,SYN.ETH-25DEC20,1585306740496,open,0.74,0.0,0.7085,0.7535,0.732195,118.61,None,0.0,ETH-25DEC20-40-C,136.08,136.08,0.0,0.0,0.0,0.0,0.0,0.0,0.11033,-0.02398,0.22374,0.00069,0.9549
135.81,SYN.ETH-10APR20,1585306740499,open,0.02,2.0,0.0005,0.027,0.009908,121.7,0.0195,0.0,ETH-10APR20-190-C,136.08,136.08,117.35,0.0085,510.0,0.0115,210.0,126.27,0.0456,-0.19997,0.00452,0.00534,0.09744
134.36,ETH-25SEP20,1585306740499,open,0.11,488.0,0.043,0.162,0.101697,121.5,0.105,0.0,ETH-25SEP20-320-C,136.08,136.08,119.51,0.097,124.0,0.1065,291.0,123.51,0.31924,-0.10663,0.11933,0.00292,0.27994
134.34,ETH-26JUN20,1585306740499,open,0.06,1975.0,0.0155,0.0935,0.05066,124.6,0.0575,0.0,ETH-26JUN20-280-C,136.08,136.08,122.25,0.0475,297.0,0.054,515.0,127.02,0.1831,-0.12553,0.04729,0.00327,0.19205
134.88,SYN.ETH-29MAY20,1585306740501,open,0.4,0.0,0.3425,0.418,0.383314,123.79,None,0.0,ETH-29MAY20-90-C,136.08,136.08,0.0,0.0,0.0,0.0,0.0,0.0,0.12946,-0.12744,0.10885,0.00334,0.85182
135.81,SYN.ETH-10APR20,1585306740501,open,0.04,9.0,0.008,0.06,0.032138,113.86,0.0375,0.0,ETH-10APR20-160-C,136.08,136.08,110.48,0.03,1.0,0.0345,495.0,117.52,0.08678,-0.35603,0.01204,0.01087,0.26525
134.34,ETH-26JUN20,1585306740501,open,0.59,936.0,0.4795,0.715,0.596589,119.87,0.79,0.0,ETH-26JUN20-200-P,136.08,136.08,0.0,0.0,0.0,0.0,0.0,0.0,0.25007,-0.16493,-0.41458,0.00464,-0.64291
134.36,ETH-25SEP20,1585306740503,open,0.09,909.0,0.0335,0.1435,0.086437,123.44,0.0865,0.0,ETH-25SEP20-360-C,136.08,136.08,121.19,0.0815,135.0,0.0915,295.0,125.71,0.29711,-0.10083,0.1051,0.00268,0.24341
